id,longitude,latitude
10459,-55,-29.25
10460,-54.75,-29.25
10461,-54.5,-29.25
10462,-54.25,-29.25
10463,-54,-29.25
10464,-53.75,-29.25
10465,-53.5,-29.25
10466,-53.25,-29.25
10467,-53,-29.25
10468,-52.75,-29.25
10469,-52.5,-29.25
10470,-52.25,-29.25
10471,-52,-29.25
10472,-51.75,-29.25
10473,-51.5,-29.25
10474,-51.25,-29.25
10475,-51,-29.25
10476,-50.75,-29.25
10477,-50.5,-29.25
10478,-50.25,-29.25
10479,-50,-29.25
10480,-49.75,-29.25
10481,-49.5,-29.25
10482,-49.25,-29.25
10483,-49,-29.25
10484,-48.75,-29.25
10485,-48.5,-29.25
10486,-48.25,-29.25
10487,-48,-29.25
10488,-47.75,-29.25
10489,-47.5,-29.25
10490,-47.25,-29.25
10491,-47,-29.25
10492,-46.75,-29.25
10493,-46.5,-29.25
10494,-46.25,-29.25
10495,-46,-29.25
10496,-45.75,-29.25
10497,-45.5,-29.25
10498,-45.25,-29.25
10499,-45,-29.25
10500,-60,-29.5
10501,-59.75,-29.5
10502,-59.5,-29.5
10503,-59.25,-29.5
10504,-59,-29.5
10505,-58.75,-29.5
10506,-58.5,-29.5
10507,-58.25,-29.5
10508,-58,-29.5
10509,-57.75,-29.5
10510,-57.5,-29.5
10511,-57.25,-29.5
10512,-57,-29.5
10513,-56.75,-29.5
10514,-56.5,-29.5
10515,-56.25,-29.5
10516,-56,-29.5
10517,-55.75,-29.5
10518,-55.5,-29.5
10519,-55.25,-29.5
10520,-55,-29.5
10521,-54.75,-29.5
10522,-54.5,-29.5
10523,-54.25,-29.5
10524,-54,-29.5
10525,-53.75,-29.5
10526,-53.5,-29.5
10527,-53.25,-29.5
10528,-53,-29.5
10529,-52.75,-29.5
10530,-52.5,-29.5
10531,-52.25,-29.5
10532,-52,-29.5
10533,-51.75,-29.5
10534,-51.5,-29.5
10535,-51.25,-29.5
10536,-51,-29.5
10537,-50.75,-29.5
10538,-50.5,-29.5
10539,-50.25,-29.5
10540,-50,-29.5
10541,-49.75,-29.5
10542,-49.5,-29.5
10543,-49.25,-29.5
10544,-49,-29.5
10545,-48.75,-29.5
10546,-48.5,-29.5
10547,-48.25,-29.5
10548,-48,-29.5
10549,-47.75,-29.5
10550,-47.5,-29.5
10551,-47.25,-29.5
10552,-47,-29.5
10553,-46.75,-29.5
10554,-46.5,-29.5
10555,-46.25,-29.5
10556,-46,-29.5
10557,-45.75,-29.5
10558,-45.5,-29.5
10559,-45.25,-29.5
10560,-45,-29.5
10561,-60,-29.75
10562,-59.75,-29.75
10563,-59.5,-29.75
10564,-59.25,-29.75
10565,-59,-29.75
10566,-58.75,-29.75
10567,-58.5,-29.75
10568,-58.25,-29.75
10569,-58,-29.75
10570,-57.75,-29.75
10571,-57.5,-29.75
10572,-57.25,-29.75
10573,-57,-29.75
10574,-56.75,-29.75
10575,-56.5,-29.75
10576,-56.25,-29.75
10577,-56,-29.75
10578,-55.75,-29.75
10579,-55.5,-29.75
10580,-55.25,-29.75
10581,-55,-29.75
10582,-54.75,-29.75
10583,-54.5,-29.75
10584,-54.25,-29.75
10585,-54,-29.75
10586,-53.75,-29.75
10587,-53.5,-29.75
10588,-53.25,-29.75
10589,-53,-29.75
10590,-52.75,-29.75
10591,-52.5,-29.75
10592,-52.25,-29.75
10593,-52,-29.75
10594,-51.75,-29.75
10595,-51.5,-29.75
10596,-51.25,-29.75
10597,-51,-29.75
10598,-50.75,-29.75
10599,-50.5,-29.75
10600,-50.25,-29.75
10601,-50,-29.75
10602,-49.75,-29.75
10603,-49.5,-29.75
10604,-49.25,-29.75
10605,-49,-29.75
10606,-48.75,-29.75
10607,-48.5,-29.75
10608,-48.25,-29.75
10609,-48,-29.75
10610,-47.75,-29.75
10611,-47.5,-29.75
10612,-47.25,-29.75
10613,-47,-29.75
10614,-46.75,-29.75
10615,-46.5,-29.75
10616,-46.25,-29.75
10617,-46,-29.75
10618,-45.75,-29.75
10619,-45.5,-29.75
10620,-45.25,-29.75
10621,-45,-29.75
10622,-60,-30
10623,-59.75,-30
10624,-59.5,-30
10625,-59.25,-30
10626,-59,-30
10627,-58.75,-30
10628,-58.5,-30
10629,-58.25,-30
10630,-58,-30
10631,-57.75,-30
10632,-57.5,-30
10633,-57.25,-30
10634,-57,-30
10635,-56.75,-30
10636,-56.5,-30
10637,-56.25,-30
10638,-56,-30
10639,-55.75,-30
10640,-55.5,-30
10641,-55.25,-30
10642,-55,-30
10643,-54.75,-30
10644,-54.5,-30
10645,-54.25,-30
10646,-54,-30
10647,-53.75,-30
10648,-53.5,-30
10649,-53.25,-30
10650,-53,-30
10651,-52.75,-30
10652,-52.5,-30
10653,-52.25,-30
10654,-52,-30
10655,-51.75,-30
10656,-51.5,-30
10657,-51.25,-30
10658,-51,-30
10659,-50.75,-30
10660,-50.5,-30
10661,-50.25,-30
10662,-50,-30
10663,-49.75,-30
10664,-49.5,-30
10665,-49.25,-30
10666,-49,-30
10667,-48.75,-30
10668,-48.5,-30
10669,-48.25,-30
10670,-48,-30
10671,-47.75,-30
10672,-47.5,-30
10673,-47.25,-30
10674,-47,-30
10675,-46.75,-30
10676,-46.5,-30
10677,-46.25,-30
10678,-46,-30
10679,-45.75,-30
10680,-45.5,-30
10681,-45.25,-30
10682,-45,-30
10683,-60,-30.25
10684,-59.75,-30.25
10685,-59.5,-30.25
10686,-59.25,-30.25
10687,-59,-30.25
10688,-58.75,-30.25
10689,-58.5,-30.25
10690,-58.25,-30.25
10691,-58,-30.25
10692,-57.75,-30.25
10693,-57.5,-30.25
10694,-57.25,-30.25
10695,-57,-30.25
10696,-56.75,-30.25
10697,-56.5,-30.25
10698,-56.25,-30.25
10699,-56,-30.25
10700,-55.75,-30.25
10701,-55.5,-30.25
10702,-55.25,-30.25
10703,-55,-30.25
10704,-54.75,-30.25
10705,-54.5,-30.25
10706,-54.25,-30.25
10707,-54,-30.25
10708,-53.75,-30.25
10709,-53.5,-30.25
10710,-53.25,-30.25
10711,-53,-30.25
10712,-52.75,-30.25
10713,-52.5,-30.25
10714,-52.25,-30.25
10715,-52,-30.25
10716,-51.75,-30.25
10717,-51.5,-30.25
10718,-51.25,-30.25
10719,-51,-30.25
10720,-50.75,-30.25
10721,-50.5,-30.25
10722,-50.25,-30.25
10723,-50,-30.25
10724,-49.75,-30.25
10725,-49.5,-30.25
10726,-49.25,-30.25
10727,-49,-30.25
10728,-48.75,-30.25
10729,-48.5,-30.25
10730,-48.25,-30.25
10731,-48,-30.25
10732,-47.75,-30.25
10733,-47.5,-30.25
10734,-47.25,-30.25
10735,-47,-30.25
10736,-46.75,-30.25
10737,-46.5,-30.25
10738,-46.25,-30.25
10739,-46,-30.25
10740,-45.75,-30.25
10741,-45.5,-30.25
10742,-45.25,-30.25
10743,-45,-30.25
10744,-60,-30.5
10745,-59.75,-30.5
10746,-59.5,-30.5
10747,-59.25,-30.5
10748,-59,-30.5
10749,-58.75,-30.5
10750,-58.5,-30.5
10751,-58.25,-30.5
10752,-58,-30.5
10753,-57.75,-30.5
10754,-57.5,-30.5
10755,-57.25,-30.5
10756,-57,-30.5
10757,-56.75,-30.5
10758,-56.5,-30.5
10759,-56.25,-30.5
10760,-56,-30.5
10761,-55.75,-30.5
10762,-55.5,-30.5
10763,-55.25,-30.5
10764,-55,-30.5
10765,-54.75,-30.5
10766,-54.5,-30.5
10767,-54.25,-30.5
10768,-54,-30.5
10769,-53.75,-30.5
10770,-53.5,-30.5
10771,-53.25,-30.5
10772,-53,-30.5
10773,-52.75,-30.5
10774,-52.5,-30.5
10775,-52.25,-30.5
10776,-52,-30.5
10777,-51.75,-30.5
10778,-51.5,-30.5
10779,-51.25,-30.5
10780,-51,-30.5
10781,-50.75,-30.5
10782,-50.5,-30.5
10783,-50.25,-30.5
10784,-50,-30.5
10785,-49.75,-30.5
10786,-49.5,-30.5
10787,-49.25,-30.5
10788,-49,-30.5
10789,-48.75,-30.5
10790,-48.5,-30.5
10791,-48.25,-30.5
10792,-48,-30.5
10793,-47.75,-30.5
10794,-47.5,-30.5
10795,-47.25,-30.5
10796,-47,-30.5
10797,-46.75,-30.5
10798,-46.5,-30.5
10799,-46.25,-30.5
10800,-46,-30.5
10801,-45.75,-30.5
10802,-45.5,-30.5
10803,-45.25,-30.5
10804,-45,-30.5
10805,-60,-30.75
10806,-59.75,-30.75
10807,-59.5,-30.75
10808,-59.25,-30.75
10809,-59,-30.75
10810,-58.75,-30.75
10811,-58.5,-30.75
10812,-58.25,-30.75
10813,-58,-30.75
10814,-57.75,-30.75
10815,-57.5,-30.75
10816,-57.25,-30.75
10817,-57,-30.75
10818,-56.75,-30.75
10819,-56.5,-30.75
10820,-56.25,-30.75
10821,-56,-30.75
10822,-55.75,-30.75
10823,-55.5,-30.75
10824,-55.25,-30.75
10825,-55,-30.75
10826,-54.75,-30.75
10827,-54.5,-30.75
10828,-54.25,-30.75
10829,-54,-30.75
10830,-53.75,-30.75
10831,-53.5,-30.75
10832,-53.25,-30.75
10833,-53,-30.75
10834,-52.75,-30.75
10835,-52.5,-30.75
10836,-52.25,-30.75
10837,-52,-30.75
10838,-51.75,-30.75
10839,-51.5,-30.75
10840,-51.25,-30.75
10841,-51,-30.75
10842,-50.75,-30.75
10843,-50.5,-30.75
10844,-50.25,-30.75
10845,-50,-30.75
10846,-49.75,-30.75
10847,-49.5,-30.75
10848,-49.25,-30.75
10849,-49,-30.75
10850,-48.75,-30.75
10851,-48.5,-30.75
10852,-48.25,-30.75
10853,-48,-30.75
10854,-47.75,-30.75
10855,-47.5,-30.75
10856,-47.25,-30.75
10857,-47,-30.75
10858,-46.75,-30.75
10859,-46.5,-30.75
10860,-46.25,-30.75
10861,-46,-30.75
10862,-45.75,-30.75
10863,-45.5,-30.75
10864,-45.25,-30.75
10865,-45,-30.75
10866,-60,-31
10867,-59.75,-31
10868,-59.5,-31
10869,-59.25,-31
10870,-59,-31
10871,-58.75,-31
10872,-58.5,-31
10873,-58.25,-31
10874,-58,-31
10875,-57.75,-31
10876,-57.5,-31
10877,-57.25,-31
10878,-57,-31
10879,-56.75,-31
10880,-56.5,-31
10881,-56.25,-31
10882,-56,-31
10883,-55.75,-31
10884,-55.5,-31
10885,-55.25,-31
10886,-55,-31
10887,-54.75,-31
10888,-54.5,-31
10889,-54.25,-31
10890,-54,-31
10891,-53.75,-31
10892,-53.5,-31
10893,-53.25,-31
10894,-53,-31
10895,-52.75,-31
10896,-52.5,-31
10897,-52.25,-31
10898,-52,-31
10899,-51.75,-31
10900,-51.5,-31
10901,-51.25,-31
10902,-51,-31
10903,-50.75,-31
10904,-50.5,-31
10905,-50.25,-31
10906,-50,-31
10907,-49.75,-31
10908,-49.5,-31
10909,-49.25,-31
10910,-49,-31
10911,-48.75,-31
10912,-48.5,-31
10913,-48.25,-31
10914,-48,-31
10915,-47.75,-31
10916,-47.5,-31
10917,-47.25,-31
10918,-47,-31
10919,-46.75,-31
10920,-46.5,-31
10921,-46.25,-31
10922,-46,-31
10923,-45.75,-31
10924,-45.5,-31
10925,-45.25,-31
10926,-45,-31
10927,-60,-31.25
10928,-59.75,-31.25
10929,-59.5,-31.25
10930,-59.25,-31.25
10931,-59,-31.25
10932,-58.75,-31.25
10933,-58.5,-31.25
10934,-58.25,-31.25
10935,-58,-31.25
10936,-57.75,-31.25
10937,-57.5,-31.25
10938,-57.25,-31.25
10939,-57,-31.25
10940,-56.75,-31.25
10941,-56.5,-31.25
10942,-56.25,-31.25
10943,-56,-31.25
10944,-55.75,-31.25
10945,-55.5,-31.25
10946,-55.25,-31.25
10947,-55,-31.25
10948,-54.75,-31.25
10949,-54.5,-31.25
10950,-54.25,-31.25
10951,-54,-31.25
10952,-53.75,-31.25
10953,-53.5,-31.25
10954,-53.25,-31.25
10955,-53,-31.25
10956,-52.75,-31.25
10957,-52.5,-31.25
10958,-52.25,-31.25
10959,-52,-31.25
10960,-51.75,-31.25
10961,-51.5,-31.25
10962,-51.25,-31.25
10963,-51,-31.25
10964,-50.75,-31.25
10965,-50.5,-31.25
10966,-50.25,-31.25
10967,-50,-31.25
10968,-49.75,-31.25
10969,-49.5,-31.25
10970,-49.25,-31.25
10971,-49,-31.25
10972,-48.75,-31.25
10973,-48.5,-31.25
10974,-48.25,-31.25
10975,-48,-31.25
10976,-47.75,-31.25
10977,-47.5,-31.25
10978,-47.25,-31.25
10979,-47,-31.25
10980,-46.75,-31.25
10981,-46.5,-31.25
10982,-46.25,-31.25
10983,-46,-31.25
10984,-45.75,-31.25
10985,-45.5,-31.25
10986,-45.25,-31.25
10987,-45,-31.25
10988,-60,-31.5
10989,-59.75,-31.5
10990,-59.5,-31.5
10991,-59.25,-31.5
10992,-59,-31.5
10993,-58.75,-31.5
10994,-58.5,-31.5
10995,-58.25,-31.5
10996,-58,-31.5
10997,-57.75,-31.5
10998,-57.5,-31.5
10999,-57.25,-31.5
11000,-57,-31.5
11001,-56.75,-31.5
11002,-56.5,-31.5
11003,-56.25,-31.5
11004,-56,-31.5
11005,-55.75,-31.5
11006,-55.5,-31.5
11007,-55.25,-31.5
11008,-55,-31.5
11009,-54.75,-31.5
11010,-54.5,-31.5
11011,-54.25,-31.5
11012,-54,-31.5
11013,-53.75,-31.5
11014,-53.5,-31.5
11015,-53.25,-31.5
11016,-53,-31.5
11017,-52.75,-31.5
11018,-52.5,-31.5
11019,-52.25,-31.5
11020,-52,-31.5
11021,-51.75,-31.5
11022,-51.5,-31.5
11023,-51.25,-31.5
11024,-51,-31.5
11025,-50.75,-31.5
11026,-50.5,-31.5
11027,-50.25,-31.5
11028,-50,-31.5
11029,-49.75,-31.5
11030,-49.5,-31.5
11031,-49.25,-31.5
11032,-49,-31.5
11033,-48.75,-31.5
11034,-48.5,-31.5
11035,-48.25,-31.5
11036,-48,-31.5
11037,-47.75,-31.5
11038,-47.5,-31.5
11039,-47.25,-31.5
11040,-47,-31.5
11041,-46.75,-31.5
11042,-46.5,-31.5
11043,-46.25,-31.5
11044,-46,-31.5
11045,-45.75,-31.5
11046,-45.5,-31.5
11047,-45.25,-31.5
11048,-45,-31.5
11049,-60,-31.75
11050,-59.75,-31.75
11051,-59.5,-31.75
11052,-59.25,-31.75
11053,-59,-31.75
11054,-58.75,-31.75
11055,-58.5,-31.75
11056,-58.25,-31.75
11057,-58,-31.75
11058,-57.75,-31.75
11059,-57.5,-31.75
11060,-57.25,-31.75
11061,-57,-31.75
11062,-56.75,-31.75
11063,-56.5,-31.75
11064,-56.25,-31.75
11065,-56,-31.75
11066,-55.75,-31.75
11067,-55.5,-31.75
11068,-55.25,-31.75
11069,-55,-31.75
11070,-54.75,-31.75
11071,-54.5,-31.75
11072,-54.25,-31.75
11073,-54,-31.75
11074,-53.75,-31.75
11075,-53.5,-31.75
11076,-53.25,-31.75
11077,-53,-31.75
11078,-52.75,-31.75
11079,-52.5,-31.75
11080,-52.25,-31.75
11081,-52,-31.75
11082,-51.75,-31.75
11083,-51.5,-31.75
11084,-51.25,-31.75
11085,-51,-31.75
11086,-50.75,-31.75
11087,-50.5,-31.75
11088,-50.25,-31.75
11089,-50,-31.75
11090,-49.75,-31.75
11091,-49.5,-31.75
11092,-49.25,-31.75
11093,-49,-31.75
11094,-48.75,-31.75
11095,-48.5,-31.75
11096,-48.25,-31.75
11097,-48,-31.75
11098,-47.75,-31.75
11099,-47.5,-31.75
11100,-47.25,-31.75
11101,-47,-31.75
11102,-46.75,-31.75
11103,-46.5,-31.75
11104,-46.25,-31.75
11105,-46,-31.75
11106,-45.75,-31.75
11107,-45.5,-31.75
11108,-45.25,-31.75
11109,-45,-31.75
11110,-60,-32
11111,-59.75,-32
11112,-59.5,-32
11113,-59.25,-32
11114,-59,-32
11115,-58.75,-32
11116,-58.5,-32
11117,-58.25,-32
11118,-58,-32
11119,-57.75,-32
11120,-57.5,-32
11121,-57.25,-32
11122,-57,-32
11123,-56.75,-32
11124,-56.5,-32
11125,-56.25,-32
11126,-56,-32
11127,-55.75,-32
11128,-55.5,-32
11129,-55.25,-32
11130,-55,-32
11131,-54.75,-32
11132,-54.5,-32
11133,-54.25,-32
11134,-54,-32
11135,-53.75,-32
11136,-53.5,-32
11137,-53.25,-32
11138,-53,-32
11139,-52.75,-32
11140,-52.5,-32
11141,-52.25,-32
11142,-52,-32
11143,-51.75,-32
11144,-51.5,-32
11145,-51.25,-32
11146,-51,-32
11147,-50.75,-32
11148,-50.5,-32
11149,-50.25,-32
11150,-50,-32
11151,-49.75,-32
11152,-49.5,-32
11153,-49.25,-32
11154,-49,-32
11155,-48.75,-32
11156,-48.5,-32
11157,-48.25,-32
11158,-48,-32
11159,-47.75,-32
11160,-47.5,-32
11161,-47.25,-32
11162,-47,-32
11163,-46.75,-32
11164,-46.5,-32
11165,-46.25,-32
11166,-46,-32
11167,-45.75,-32
11168,-45.5,-32
11169,-45.25,-32
11170,-45,-32
11171,-60,-32.25
11172,-59.75,-32.25
11173,-59.5,-32.25
11174,-59.25,-32.25
11175,-59,-32.25
11176,-58.75,-32.25
11177,-58.5,-32.25
11178,-58.25,-32.25
11179,-58,-32.25
11180,-57.75,-32.25
11181,-57.5,-32.25
11182,-57.25,-32.25
11183,-57,-32.25
11184,-56.75,-32.25
11185,-56.5,-32.25
11186,-56.25,-32.25
11187,-56,-32.25
11188,-55.75,-32.25
11189,-55.5,-32.25
11190,-55.25,-32.25
11191,-55,-32.25
11192,-54.75,-32.25
11193,-54.5,-32.25
11194,-54.25,-32.25
11195,-54,-32.25
11196,-53.75,-32.25
11197,-53.5,-32.25
11198,-53.25,-32.25
11199,-53,-32.25
11200,-52.75,-32.25
11201,-52.5,-32.25
11202,-52.25,-32.25
11203,-52,-32.25
11204,-51.75,-32.25
11205,-51.5,-32.25
11206,-51.25,-32.25
11207,-51,-32.25
11208,-50.75,-32.25
11209,-50.5,-32.25
11210,-50.25,-32.25
11211,-50,-32.25
11212,-49.75,-32.25
11213,-49.5,-32.25
11214,-49.25,-32.25
11215,-49,-32.25
11216,-48.75,-32.25
11217,-48.5,-32.25
11218,-48.25,-32.25
11219,-48,-32.25
11220,-47.75,-32.25
11221,-47.5,-32.25
11222,-47.25,-32.25
11223,-47,-32.25
11224,-46.75,-32.25
11225,-46.5,-32.25
11226,-46.25,-32.25
11227,-46,-32.25
11228,-45.75,-32.25
11229,-45.5,-32.25
11230,-45.25,-32.25
11231,-45,-32.25
11232,-60,-32.5
11233,-59.75,-32.5
11234,-59.5,-32.5
11235,-59.25,-32.5
11236,-59,-32.5
11237,-58.75,-32.5
11238,-58.5,-32.5
11239,-58.25,-32.5
11240,-58,-32.5
11241,-57.75,-32.5
11242,-57.5,-32.5
11243,-57.25,-32.5
11244,-57,-32.5
11245,-56.75,-32.5
11246,-56.5,-32.5
11247,-56.25,-32.5
11248,-56,-32.5
11249,-55.75,-32.5
11250,-55.5,-32.5
11251,-55.25,-32.5
11252,-55,-32.5
11253,-54.75,-32.5
11254,-54.5,-32.5
11255,-54.25,-32.5
11256,-54,-32.5
11257,-53.75,-32.5
11258,-53.5,-32.5
11259,-53.25,-32.5
11260,-53,-32.5
11261,-52.75,-32.5
11262,-52.5,-32.5
11263,-52.25,-32.5
11264,-52,-32.5
11265,-51.75,-32.5
11266,-51.5,-32.5
11267,-51.25,-32.5
11268,-51,-32.5
11269,-50.75,-32.5
11270,-50.5,-32.5
11271,-50.25,-32.5
11272,-50,-32.5
11273,-49.75,-32.5
11274,-49.5,-32.5
11275,-49.25,-32.5
11276,-49,-32.5
11277,-48.75,-32.5
11278,-48.5,-32.5
11279,-48.25,-32.5
11280,-48,-32.5
11281,-47.75,-32.5
11282,-47.5,-32.5
11283,-47.25,-32.5
11284,-47,-32.5
11285,-46.75,-32.5
11286,-46.5,-32.5
11287,-46.25,-32.5
11288,-46,-32.5
11289,-45.75,-32.5
11290,-45.5,-32.5
11291,-45.25,-32.5
11292,-45,-32.5
11293,-60,-32.75
11294,-59.75,-32.75
11295,-59.5,-32.75
11296,-59.25,-32.75
11297,-59,-32.75
11298,-58.75,-32.75
11299,-58.5,-32.75
11300,-58.25,-32.75
11301,-58,-32.75
11302,-57.75,-32.75
11303,-57.5,-32.75
11304,-57.25,-32.75
11305,-57,-32.75
11306,-56.75,-32.75
11307,-56.5,-32.75
11308,-56.25,-32.75
11309,-56,-32.75
11310,-55.75,-32.75
11311,-55.5,-32.75
11312,-55.25,-32.75
11313,-55,-32.75
11314,-54.75,-32.75
11315,-54.5,-32.75
11316,-54.25,-32.75
11317,-54,-32.75
11318,-53.75,-32.75
11319,-53.5,-32.75
11320,-53.25,-32.75
11321,-53,-32.75
11322,-52.75,-32.75
11323,-52.5,-32.75
11324,-52.25,-32.75
11325,-52,-32.75
11326,-51.75,-32.75
11327,-51.5,-32.75
11328,-51.25,-32.75
11329,-51,-32.75
11330,-50.75,-32.75
11331,-50.5,-32.75
11332,-50.25,-32.75
11333,-50,-32.75
11334,-49.75,-32.75
11335,-49.5,-32.75
11336,-49.25,-32.75
11337,-49,-32.75
11338,-48.75,-32.75
11339,-48.5,-32.75
11340,-48.25,-32.75
11341,-48,-32.75
11342,-47.75,-32.75
11343,-47.5,-32.75
11344,-47.25,-32.75
11345,-47,-32.75
11346,-46.75,-32.75
11347,-46.5,-32.75
11348,-46.25,-32.75
11349,-46,-32.75
11350,-45.75,-32.75
11351,-45.5,-32.75
11352,-45.25,-32.75
11353,-45,-32.75
11354,-60,-33
11355,-59.75,-33
11356,-59.5,-33
11357,-59.25,-33
11358,-59,-33
11359,-58.75,-33
11360,-58.5,-33
11361,-58.25,-33
11362,-58,-33
11363,-57.75,-33
11364,-57.5,-33
11365,-57.25,-33
11366,-57,-33
11367,-56.75,-33
11368,-56.5,-33
11369,-56.25,-33
11370,-56,-33
11371,-55.75,-33
11372,-55.5,-33
11373,-55.25,-33
11374,-55,-33
11375,-54.75,-33
11376,-54.5,-33
11377,-54.25,-33
11378,-54,-33
11379,-53.75,-33
11380,-53.5,-33
11381,-53.25,-33
11382,-53,-33
11383,-52.75,-33
11384,-52.5,-33
11385,-52.25,-33
11386,-52,-33
11387,-51.75,-33
11388,-51.5,-33
11389,-51.25,-33
11390,-51,-33
11391,-50.75,-33
11392,-50.5,-33
11393,-50.25,-33
11394,-50,-33
11395,-49.75,-33
11396,-49.5,-33
11397,-49.25,-33
11398,-49,-33
11399,-48.75,-33
11400,-48.5,-33
11401,-48.25,-33
11402,-48,-33
11403,-47.75,-33
11404,-47.5,-33
11405,-47.25,-33
11406,-47,-33
11407,-46.75,-33
11408,-46.5,-33
11409,-46.25,-33
11410,-46,-33
11411,-45.75,-33
11412,-45.5,-33
11413,-45.25,-33
11414,-45,-33
11415,-60,-33.25
11416,-59.75,-33.25
11417,-59.5,-33.25
11418,-59.25,-33.25
11419,-59,-33.25
11420,-58.75,-33.25
11421,-58.5,-33.25
11422,-58.25,-33.25
11423,-58,-33.25
11424,-57.75,-33.25
11425,-57.5,-33.25
11426,-57.25,-33.25
11427,-57,-33.25
11428,-56.75,-33.25
11429,-56.5,-33.25
11430,-56.25,-33.25
11431,-56,-33.25
11432,-55.75,-33.25
11433,-55.5,-33.25
11434,-55.25,-33.25
11435,-55,-33.25
11436,-54.75,-33.25
11437,-54.5,-33.25
11438,-54.25,-33.25
11439,-54,-33.25
11440,-53.75,-33.25
11441,-53.5,-33.25
11442,-53.25,-33.25
11443,-53,-33.25
11444,-52.75,-33.25
11445,-52.5,-33.25
11446,-52.25,-33.25
11447,-52,-33.25
11448,-51.75,-33.25
11449,-51.5,-33.25
11450,-51.25,-33.25
11451,-51,-33.25
11452,-50.75,-33.25
11453,-50.5,-33.25
11454,-50.25,-33.25
11455,-50,-33.25
11456,-49.75,-33.25
11457,-49.5,-33.25
11458,-49.25,-33.25
11459,-49,-33.25
11460,-48.75,-33.25
11461,-48.5,-33.25
11462,-48.25,-33.25
11463,-48,-33.25
11464,-47.75,-33.25
11465,-47.5,-33.25
11466,-47.25,-33.25
11467,-47,-33.25
11468,-46.75,-33.25
11469,-46.5,-33.25
11470,-46.25,-33.25
11471,-46,-33.25
11472,-45.75,-33.25
11473,-45.5,-33.25
11474,-45.25,-33.25
11475,-45,-33.25
11476,-60,-33.5
11477,-59.75,-33.5
11478,-59.5,-33.5
11479,-59.25,-33.5
11480,-59,-33.5
11481,-58.75,-33.5
11482,-58.5,-33.5
11483,-58.25,-33.5
11484,-58,-33.5
11485,-57.75,-33.5
11486,-57.5,-33.5
11487,-57.25,-33.5
11488,-57,-33.5
11489,-56.75,-33.5
11490,-56.5,-33.5
11491,-56.25,-33.5
11492,-56,-33.5
11493,-55.75,-33.5
11494,-55.5,-33.5
11495,-55.25,-33.5
11496,-55,-33.5
11497,-54.75,-33.5
11498,-54.5,-33.5
11499,-54.25,-33.5
11500,-54,-33.5
11501,-53.75,-33.5
11502,-53.5,-33.5
11503,-53.25,-33.5
11504,-53,-33.5
11505,-52.75,-33.5
11506,-52.5,-33.5
11507,-52.25,-33.5
11508,-52,-33.5
11509,-51.75,-33.5
11510,-51.5,-33.5
11511,-51.25,-33.5
11512,-51,-33.5
11513,-50.75,-33.5
11514,-50.5,-33.5
11515,-50.25,-33.5
11516,-50,-33.5
11517,-49.75,-33.5
11518,-49.5,-33.5
11519,-49.25,-33.5
11520,-49,-33.5
11521,-48.75,-33.5
11522,-48.5,-33.5
11523,-48.25,-33.5
11524,-48,-33.5
11525,-47.75,-33.5
11526,-47.5,-33.5
11527,-47.25,-33.5
11528,-47,-33.5
11529,-46.75,-33.5
11530,-46.5,-33.5
11531,-46.25,-33.5
11532,-46,-33.5
11533,-45.75,-33.5
11534,-45.5,-33.5
11535,-45.25,-33.5
11536,-45,-33.5
11537,-60,-33.75
11538,-59.75,-33.75
11539,-59.5,-33.75
11540,-59.25,-33.75
11541,-59,-33.75
11542,-58.75,-33.75
11543,-58.5,-33.75
11544,-58.25,-33.75
11545,-58,-33.75
11546,-57.75,-33.75
11547,-57.5,-33.75
11548,-57.25,-33.75
11549,-57,-33.75
11550,-56.75,-33.75
11551,-56.5,-33.75
11552,-56.25,-33.75
11553,-56,-33.75
11554,-55.75,-33.75
11555,-55.5,-33.75
11556,-55.25,-33.75
11557,-55,-33.75
11558,-54.75,-33.75
11559,-54.5,-33.75
11560,-54.25,-33.75
11561,-54,-33.75
11562,-53.75,-33.75
11563,-53.5,-33.75
11564,-53.25,-33.75
11565,-53,-33.75
11566,-52.75,-33.75
11567,-52.5,-33.75
11568,-52.25,-33.75
11569,-52,-33.75
11570,-51.75,-33.75
11571,-51.5,-33.75
11572,-51.25,-33.75
11573,-51,-33.75
11574,-50.75,-33.75
11575,-50.5,-33.75
11576,-50.25,-33.75
11577,-50,-33.75
11578,-49.75,-33.75
11579,-49.5,-33.75
11580,-49.25,-33.75
11581,-49,-33.75
11582,-48.75,-33.75
11583,-48.5,-33.75
11584,-48.25,-33.75
11585,-48,-33.75
11586,-47.75,-33.75
11587,-47.5,-33.75
11588,-47.25,-33.75
11589,-47,-33.75
11590,-46.75,-33.75
11591,-46.5,-33.75
11592,-46.25,-33.75
11593,-46,-33.75
11594,-45.75,-33.75
11595,-45.5,-33.75
11596,-45.25,-33.75
11597,-45,-33.75
11598,-60,-34
11599,-59.75,-34
11600,-59.5,-34
11601,-59.25,-34
11602,-59,-34
11603,-58.75,-34
11604,-58.5,-34
11605,-58.25,-34
11606,-58,-34
11607,-57.75,-34
11608,-57.5,-34
11609,-57.25,-34
11610,-57,-34
11611,-56.75,-34
11612,-56.5,-34
11613,-56.25,-34
11614,-56,-34
11615,-55.75,-34
11616,-55.5,-34
11617,-55.25,-34
11618,-55,-34
11619,-54.75,-34
11620,-54.5,-34
11621,-54.25,-34
11622,-54,-34
