USI_ID;ID_AGRUPAMENTO;ID_PONTO_CONEXAO;ID_SUBSISTEMA;ID_EMPREENDIMENTO;ID_AGENTE;ID_MODALIDADE;NOME;TP_USINA;TAG_PI;CEG_ANEEL;COD_CCEE;LATITUDE;LONGITUDE;POT_INSTALADA;FLAG_PROGRAMADA;DT_ENTRADA_OPER;DT_DESATIVACAO;VLR_GF_ENERGIA;VLR_GF_POTENCIA;FLAG_MERCADO;UF;NOME_SIMPLES;ID_QUADRICULA;COD_PI;DT_INCLUSAO;FLAG_HISTORICO;FLAG_SIMULADA;ID_CONJUNTO_PDES_OLD;ID_CONJUNTO_PDP;DT_ENTRADA_TESTE;LATITUDE_;LONGITUDE_;LOCALIZACAO;DT_ENTRADA_SIMUL;ID_SUBSISTEMA_SIMUL;FLAG_SUSPENSA;FLAG_LEILAO;ID_CONJUNTO_BDT;ID_PONTO_CONEXAO_BDT;ID_CONJUNTO_PDES
RNES25;NULL;NULL;NE;NULL;NULL;14;SANTO AGOSTINHO 25;UEE;NULL;EOL.CV.RN.035214-4.01;NULL;-5.57;-36.15;24800.00;1;NULL;NULL;NULL;NULL;NULL;RN;SANTO AGOSTINHO 25;NULL;RNES25;01/08/2022;NULL;0;NULL;NULL;NULL;-138,413;-560,782;L;NULL;NE;N;N;NULL;NULL;NULL
RNES26;NULL;NULL;NE;NULL;NULL;14;SANTO AGOSTINHO 26;UEE;NULL;EOL.CV.RN.035215-2.01;NULL;-5.59;-36.15;43400.00;1;NULL;NULL;NULL;NULL;NULL;RN;SANTO AGOSTINHO 26;NULL;RNES26;14/09/2022;NULL;0;NULL;NULL;NULL;-55,928;-361,531;;NULL;NE;N;N;NULL;NULL;NULL
RNES27;NULL;NULL;NE;NULL;NULL;14;SANTO AGOSTINHO 27;UEE;NULL;EOL.CV.RN.035216-0.01;NULL;-5.56;-36.17;37200.00;1;NULL;NULL;NULL;NULL;NULL;RN;SANTO AGOSTINHO 27;NULL;RNES27;14/09/2022;NULL;0;NULL;NULL;NULL;-55,614;-361,774;;NULL;NE;N;N;NULL;NULL;NULL
RNESA1;184;17;NE;NULL;319;14;Santana I;UEE;RNESA1_GE_TOT_MW.v;EOL.CV.RN.031810-8.01;NULL;-6.03;-36.44;30000.00;1;28/12/2016;NULL;17.20;NULL;NULL;RN;SANTANA I;62;RNESA1;02/02/2017;N;1;79-----;55;NULL;-60,535;-364,556;I;28/12/2016;NE;N;S;73;31;CJT-79
RNESA2;184;17;NE;NULL;320;14;Santana II;UEE;RNESA2_GE_TOT_MW.v;EOL.CV.RN.031811-6.01;NULL;-6.07;-36.45;24000.00;1;28/12/2016;NULL;12.90;NULL;NULL;RN;SANTANA II;62;RNESA2;02/02/2017;N;1;79-----;55;NULL;-60,428;-364,640;I;28/12/2016;NE;N;S;73;31;CJT-79
RNESB1;222;73;NE;NULL;NULL;14;São Bento do Norte I;UEE;;EOL.CV.RN.033640-8.01;NULL;-5.13;-35.93;23100.00;1;29/01/2019;NULL;9.70;NULL;NULL;RN; SAO BENTO DO NORTE I;NULL;RNESB1;11/10/2018;N;1;NULL;132;NULL;-51,274;-359,326;L;12/03/2019;NE;N;S;81;35;CJT-121
RNESB2;222;73;NE;NULL;NULL;14;São Bento do Norte II;UEE;;EOL.CV.RN.033642-4.01;NULL;-5.15;-35.94;23100.00;1;29/01/2019;NULL;10.00;NULL;NULL;RN; SAO BENTO DO NORTE II;NULL;RNESB2;11/10/2018;N;1;NULL;132;NULL;-51,466;-359,362;L;12/03/2019;NE;N;S;81;35;CJT-121
RNESB3;222;73;NE;NULL;NULL;14;São Bento do Norte III;UEE;;EOL.CV.RN.033643-2.01;NULL;-5.07;-36.03;23100.00;1;08/04/2019;NULL;9.60;NULL;NULL;RN; SAO BENTO DO NORTE III;NULL;RNESB3;11/10/2018;N;1;NULL;132;02/03/2019;-50,743;-360,307;L;06/06/2019;NE;N;S;81;35;CJT-121
RNESCR;152;55;NE;NULL;398;14;Santo Cristo;UEE;RNESCR_GE_TOT_MW.v;EOL.CV.RN.030849-8.01;NULL;-5.14;-35.62;27000.00;1;17/06/2017;NULL;15.30;NULL;NULL;RN;SANTO CRISTO;37;RNESCR;09/06/2017;N;1;NULL;90;14/10/2022;-51,355;-356,207;L;17/06/2017;NE;N;S;82;36;CJT-92
RNESF1;258;100;NE;NULL;NULL;14;SAO FERNANDO 1;UEE;NULL;EOL.CV.RN.037073-8.01;NULL;-5.17;-36.01;76230.00;1;03/10/2020;NULL;NULL;NULL;NULL;RN;SAO FERNANDO 1;NULL;RNESF1;23/10/2020;S;1;NULL;293;17/07/2020;-51,769;-360,113;L;18/01/2021;NE;N;N;135;97;NULL
RNESF2;258;100;NE;NULL;NULL;14;SAO FERNANDO 2;UEE;NULL;EOL.CV.RN.037075-4.01;NULL;-5.18;-36.02;72765.00;1;15/12/2020;NULL;NULL;NULL;NULL;RN;SAO FERNANDO 2;NULL;RNESF2;23/10/2020;NULL;1;NULL;293;19/09/2020;-51,801;-360,287;L;18/01/2021;NE;N;S;135;97;NULL
RNESF3;258;100;NE;NULL;NULL;14;SAO FERNANDO 3;UEE;NULL;EOL.CV.RN.037076-2.01;NULL;-5.15;-36.04;24255.00;1;25/12/2020;NULL;NULL;NULL;NULL;RN;SAO FERNANDO 3;NULL;RNESF3;23/10/2020;NULL;1;NULL;293;21/11/2020;-51,529;-360,422;L;18/01/2021;NE;N;N;135;97;NULL
RNESF4;258;100;NE;NULL;NULL;14;SAO FERNANDO 4;UEE;NULL;EOL.CV.RN.037077-0.01;NULL;-5.12;-36.01;83160.00;1;30/03/2021;NULL;NULL;NULL;NULL;RN;SAO FERNANDO 4;NULL;RNESF4;06/11/2020;NULL;1;NULL;293;25/12/2020;-51,288;-360,150;L;13/04/2021;NE;N;N;135;97;NULL
RNESHE;70;16;NE;210;152;14;SANTA HELENA;UEE;RNESHE_GE_TOT_MW.v;EOL.CV.RN.030834-0.01;78106;-5.47;-35.92;29700.00;1;06/05/2015;NULL;16.00;NULL;;RN;SANTA HELENA;52;RNESHE;NULL;S;1;47-----;28;NULL;-54,721;-359,162;L;06/05/2015;NE;N;S;61;30;CJT-47
RNESJO;152;55;NE;NULL;399;14;São João;UEE;RNESJO_GE_TOT_MW.v;EOL.CV.RN.030804-8.01;NULL;-5.13;-35.65;27000.00;1;20/06/2017;NULL;14.30;NULL;NULL;RN;SAO JOAO;37;RNESJO;09/06/2017;N;1;NULL;90;NULL;-51,287;-356,538;L;20/06/2017;NE;N;S;82;36;CJT-92
RNESM1;222;73;NE;NULL;NULL;14;São Miguel I;UEE;;EOL.CV.RN.033644-0.01;NULL;-5.15;-35.99;21000.00;1;14/02/2019;NULL;8.70;NULL;NULL;RN; SAO MIGUEL I;NULL;RNESM1;11/10/2018;N;1;NULL;132;11/12/2018;-51,540;-359,853;L;12/03/2019;NE;N;S;81;35;CJT-121
RNESM2;222;73;NE;NULL;NULL;14;São Miguel II;UEE;;EOL.CV.RN.033645-9.01;NULL;-5.16;-36.00;21000.00;1;02/02/2019;NULL;8.40;NULL;NULL;RN; SAO MIGUEL II;NULL;RNESM2;11/10/2018;N;1;NULL;132;11/12/2018;-51,566;-359,982;L;12/03/2019;NE;N;S;81;35;CJT-121
RNESM3;222;73;NE;NULL;NULL;14;São Miguel III;UEE;;EOL.CV.RN.033647-5.01;NULL;-5.16;-36.00;21000.00;1;14/02/2019;NULL;8.40;NULL;NULL;RN; SAO MIGUEL III;NULL;RNESM3;11/10/2018;N;1;NULL;132;11/12/2018;-51,560;-359,994;L;12/03/2019;NE;N;S;81;35;CJT-121
RNESMA;70;16;NE;236;153;14;SM (Santa Maria);UEE;RNESMA_GE_TOT_MW.v;EOL.CV.RN.030864-1.01;78104;-5.44;-35.92;29700.00;1;23/04/2015;NULL;15.70;NULL;;RN;SM (SANTA MARIA);52;RNESMA;NULL;S;1;47-----;28;NULL;-54,421;-359,233;L;23/04/2015;NE;N;S;61;30;CJT-47
RNESR1;271;108;NE;NULL;NULL;14;SANTA ROSA E MUNDO NOVO I;UEE;NULL;EOL.CV.RN.035210-1.01;NULL;-5.91;-36.15;33600.00;1;08/02/2022;NULL;NULL;NULL;NULL;RN;SANTA ROSA E MUNDO NOVO I;NULL;RNESR1;19/07/2021;NULL;1;NULL;314;28/05/2021;-59,132;-361,539;I;25/02/2022;NE;N;S;149;116;NULL
RNESR2;271;120;NE;NULL;NULL;14;SANTA ROSA E MUNDO NOVO II;UEE;NULL;EOL.CV.RN.035211-0.01;NULL;-5.88;-36.19;29400.00;1;01/12/2021;NULL;NULL;NULL;NULL;RN;SANTA ROSA E MUNDO NOVO II;NULL;RNESR2;19/07/2021;NULL;1;NULL;314;28/05/2021;-58,835;-361,975;I;30/12/2021;NE;N;S;149;115;NULL
RNESR3;271;18;NE;NULL;NULL;14;SANTA ROSA E MUNDO NOVO III;UEE;NULL;EOL.CV.RN.035212-8.01;NULL;-5.85;-36.26;33600.00;1;05/01/2022;NULL;NULL;NULL;NULL;RN;SANTA ROSA E MUNDO NOVO III;NULL;RNESR3;19/07/2021;NULL;1;NULL;314;30/06/2021;-58,537;-362,604;I;29/01/2022;NE;N;S;149;116;NULL
RNESR4;271;18;NE;NULL;NULL;14;SANTA ROSA E MUNDO NOVO IV;UEE;NULL;EOL.CV.RN.037663-9.01;NULL;-5.87;-36.26;33600.00;1;01/01/2022;NULL;NULL;NULL;NULL;RN;SANTA ROSA E MUNDO NOVO IV;NULL;RNESR4;19/07/2021;NULL;1;NULL;314;16/06/2021;-58,744;-362,667;I;29/01/2022;NE;N;S;149;116;NULL
RNESR5;271;120;NE;NULL;NULL;14;SANTA ROSA E MUNDO NOVO V;UEE;NULL;EOL.CV.RN.037664-7.01;NULL;-5.90;-36.20;25200.00;1;18/12/2021;NULL;NULL;NULL;NULL;RN;SANTA ROSA E MUNDO NOVO V;NULL;RNESR5;19/07/2021;NULL;1;NULL;314;03/08/2021;-59,004;-362,055;I;30/12/2021;NE;N;S;149;115;NULL
RNESS1;197;17;NE;230;104;14;Serra de Santana I;UEE;RNESS1_GE_TOT_MW.v;EOL.CV.RN.030625-8.01;75560;-6.06;-36.58;20000.00;1;02/03/2016;NULL;9.70;NULL;;RN;SERRA DE SANTANA I;63;RNESS1;NULL;S;1;63-----;48;NULL;-60,565;-365,804;I;02/03/2016;NE;N;S;71;31;CJT-63
RNESS2;197;17;NE;231;105;14;Serra de Santana II;UEE;RNESS2_GE_TOT_MW.v;EOL.CV.RN.030609-6.01;75561;-6.10;-36.58;30000.00;1;02/03/2016;NULL;13.50;NULL;;RN;SERRA DE SANTANA II;63;RNESS2;NULL;S;1;63-----;48;NULL;-61,014;-365,786;I;02/03/2016;NE;N;S;71;31;CJT-63
RNESS3;124;17;NE;232;106;14;Serra de Santana III;UEE;RNESS3_GE_TOT_MW.v;EOL.CV.RN.030615-0.01;75562;-6.02;-36.51;30000.00;1;02/03/2016;NULL;12.70;NULL;;RN;SERRA DE SANTANA III;60;RNESS3;NULL;S;1;64-----;47;NULL;-60,248;-365,119;I;02/03/2016;NE;N;S;72;31;CJT-64
RNESUR;70;16;NE;293;155;14;VENTOS DE SANTO URIEL;UEE;RNESUR_GE_TOT_MW.v;EOL.CV.RN.030828-5.01;78126;-5.49;-35.90;16200.00;1;22/05/2015;NULL;9.00;NULL;;RN;VENTOS DE SANTO URIEL;52;RNESUR;NULL;S;1;47-----;28;NULL;-54,873;-359,001;L;22/05/2015;NE;N;S;61;30;CJT-47
RNETER;185;18;NE;245;140;14;TERRAL;UEE;RNETER_GE_TOT_MW.v;EOL.CV.RN.030898-6.01;74503;-4.96;-37.04;30000.00;1;24/03/2015;NULL;16.00;NULL;;RN;TERRAL;28;RNETER;NULL;S;1;21-----;89;NULL;-49,618;-370,355;L;24/03/2015;NE;N;S;77;32;CJT-21
RNETS1;261;15;NE;NULL;NULL;14;TERRA SANTA I;UEE;NULL;EOL.CV.RN.032495-7.01;NULL;-5.25;-36.05;60350.00;1;14/08/2021;NULL;NULL;NULL;NULL;RN;TERRA SANTA I;NULL;RNETS1;23/10/2020;NULL;1;NULL;305;06/07/2021;-52,569;-360,575;L;26/08/2021;NE;N;N;138;29;NULL
RNETS2;261;15;NE;NULL;NULL;14;TERRA SANTA II;UEE;NULL;EOL.CV.RN.032501-5.01;NULL;-5.22;-36.10;31950.00;1;29/06/2021;NULL;NULL;NULL;NULL;RN;TERRA SANTA II;NULL;RNETS2;23/10/2020;NULL;1;NULL;305;01/05/2021;-52,298;-361,029;L;26/08/2021;NE;N;N;138;29;NULL
RNEUBZ;13;16;NE;NULL;NULL;14;Umbuzeiros;UEE;RNEUBZ_GE_TOT_MW.v;EOL.CV.RN.031826-4.01;NULL;-5.41;-36.08;32900.00;1;30/03/2018;NULL;12.40;NULL;NULL;RN;UMBUZEIROS;48;RNEUBZ;13/09/2017;N;1;68-----;67;NULL;-54,115;-360,834;L;30/03/2018;NE;N;S;63;30;CJT-68
RNEURS;144;16;NE;NULL;303;14;Santa Úrsula;UEE;RNEURS_GE_TOT_MW.v;EOL.CV.RN.031425-0.01;NULL;-5.29;-35.79;27300.00;1;15/11/2016;NULL;NULL;NULL;NULL;RN;SANTA URSULA;46;RNEURS;NULL;N;1;72-----;20;NULL;-52,937;-357,893;L;15/11/2016;NE;N;N;65;30;CJT-72
RNEVA2;5;18;NE;NULL;NULL;14;Vila Acre II ;UEE;;EOL.CV.RN.033753-6.01;NULL;-5.04;-37.02;31185.00;1;25/12/2019;NULL;NULL;NULL;NULL;RN;VILA ACRE II ;NULL;RNEVA2;27/12/2019;S;1;56-----;87;NULL;-50,447;-370,245;L;08/01/2020;NE;N;S;76;32;CJT-56
RNEVA5;5;18;NE;310;295;14;Vila Amazonas V;UEE;RNEVA5_GE_TOT_MW.v;EOL.CV.RN.031750-0.01;88687;-5.00;-36.95;24000.00;1;27/08/2016;NULL;14.80;0.00;0;RN;VILA AMAZONAS V;35;RNEVA5;14/10/2016;S;1;56-----;87;NULL;-49,881;-369,646;L;27/08/2016;NE;N;S;76;32;CJT-56
RNEVAI;5;18;NE;NULL;333;14;Vila Acre I;UEE;RNEVAI_GE_TOT_MW.v;EOL.CV.RN.033752-8.01;NULL;-5.06;-37.03;27300.00;1;23/06/2017;NULL;15.20;NULL;NULL;RN;VILA ACRE I;35;RNEVAI;18/04/2017;N;1;56-----;87;NULL;-50,636;-370,291;L;23/06/2017;NE;N;S;76;32;CJT-56
RNEVP1;5;18;NE;311;296;14;Vila Pará I;UEE;RNEVP1_GE_TOT_MW.v;EOL.CV.RN.031759-4.01;88523;-5.04;-36.91;27000.00;1;10/09/2016;NULL;14.20;0.00;0;RN;VILA PARA I;35;RNEVP1;14/10/2016;S;1;56-----;87;NULL;-50,148;-369,645;L;10/09/2016;NE;N;S;76;32;CJT-56
RNEVP2;5;18;NE;312;297;14;Vila Pará II;UEE;RNEVP2_GE_TOT_MW.v;EOL.CV.RN.031757-8.01;88668;-5.04;-36.91;24000.00;1;15/09/2016;NULL;14.00;0.00;0;RN;VILA PARA II;35;RNEVP2;14/10/2016;S;1;56-----;87;NULL;-50,357;-369,644;L;15/09/2016;NE;N;S;76;32;CJT-56
RNEVP3;5;18;NE;313;294;14;Vila Pará III;UEE;RNEVP3_GE_TOT_MW.v;EOL.CV.RN.031765-9.01;88649;-5.06;-36.91;24000.00;1;07/10/2016;NULL;13.90;0.00;0;RN;VILA PARA III;35;RNEVP3;14/10/2016;S;1;56-----;87;NULL;-50,656;-369,643;L;07/10/2016;NE;N;S;76;32;CJT-56
RNEVS1;273;87;NE;NULL;NULL;14;Vila Sergipe I;UEE;;EOL.CV.RN.038142-0.01;NULL;-5.15;-37.06;37800.00;1;27/05/2020;NULL;NULL;NULL;NULL;RN;Vila Sergipe I;NULL;RNEVS1;09/04/2020;S;1;NULL;296;15/04/2020;-51,482;-370,622;L;22/06/2020;NE;N;N;151;83;NULL
RNEVS2;273;87;NE;NULL;NULL;14;Vila Sergipe II;UEE;;EOL.CV.RN.038143-8.01;NULL;-5.16;-37.06;37800.00;1;30/05/2020;NULL;NULL;NULL;NULL;RN;Vila Sergipe II;NULL;RNEVS2;09/04/2020;N;1;NULL;296;NULL;-51,601;-370,639;L;22/06/2020;NE;N;N;151;83;NULL
RNEVS3;273;87;NE;NULL;NULL;14;Vila Sergipe III;UEE;;EOL.CV.RN.038144-6.01;NULL;-5.18;-37.08;16800.00;1;09/06/2020;NULL;NULL;NULL;NULL;RN;Vila Sergipe III;NULL;RNEVS3;09/04/2020;N;1;NULL;296;NULL;-51,765;-370,810;L;22/06/2020;NE;N;N;151;83;NULL
RNEVSM;111;16;NE;294;282;14;VENTOS DE SÃO MIGUEL;UEE;RNEVSM_GE_TOT_MW.v;EOL.CV.RN.030514-6.01;75743;-5.28;-35.88;30000.00;1;24/12/2014;NULL;12.40;NULL;;RN;VENTOS DE SAO MIGUEL;47;RNEVSM;NULL;S;1;30-----;9;NULL;-52,839;-358,755;L;24/12/2014;NE;N;S;68;30;CJT-30
RNLE01;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 01;UEE;NULL;EOL.CV.RN.032593-7.01;NULL;0.00;0.00;67500.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 01;NULL;RNLE01;08/08/2022;NULL;0;NULL;NULL;NULL;-85,934;-415,420;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE02;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 02;UEE;NULL;EOL.CV.RN.033681-5.01;NULL;0.00;0.00;67500.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 02;NULL;RNLE02;08/08/2022;NULL;0;NULL;NULL;NULL;-39,553;-383,950;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE03;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 03;UEE;NULL;EOL.CV.RN.034937-2.01;NULL;-5.84;-36.11;67500.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 03;NULL;RNLE03;08/08/2022;NULL;0;NULL;NULL;NULL;-85,882;-376,223;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE04;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 04;UEE;NULL;EOL.CV.RN.033690-4.01;NULL;-5.80;-36.10;67100.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 04;NULL;RNLE04;08/08/2022;NULL;0;NULL;NULL;NULL;-82,686;-421,554;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE05;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 05;UEE;NULL;EOL.CV.RN.033691-2.01;NULL;-5.78;-36.07;67500.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 05;NULL;RNLE05;08/08/2022;NULL;0;NULL;NULL;NULL;-82,664;-421,428;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE12;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 12;UEE;NULL;EOL.CV.RN.045010-3.01;NULL;0.00;0.00;64900.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 12;NULL;RNLE12;08/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE13;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 13;UEE;NULL;EOL.CV.RN.045011-1.01;NULL;0.00;0.00;66100.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 13;NULL;RNLE13;08/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNLE14;NULL;NULL;NE;NULL;NULL;14;VENTOS DE SANTA LEIA 14;UEE;NULL;EOL.CV.RN.045012-0.01;NULL;0.00;0.00;61800.00;1;NULL;NULL;NULL;NULL;NULL;RN;VENTOS DE SANTA LEIA 14;NULL;RNLE14;08/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNMEL0;999;999;NE;NULL;NULL;10;MEL 02;UEE;NULL;EOL.CV.RN.030454-9.01;NULL;-4.94;-36.96;20000.00;0;19/02/2013;NULL;NULL;NULL;NULL;RN;MEL 02;NULL;RNMEL0;06/08/2020;S;0;NULL;NULL;NULL;-49,467;-369,641;NULL;NULL;NE;N;S;NULL;NULL;
RNMIAS;999;999;NE;NULL;NULL;10;MIASSABA II;UEE;NULL;EOL.CV.RN.030370-4.01;NULL;-5.08;-36.40;14400.00;0;22/12/2011;NULL;NULL;NULL;NULL;RN;MIASSABA II;NULL;RNMIAS;06/08/2020;S;0;NULL;NULL;NULL;-50,826;-364,074;NULL;NULL;NE;N;N;NULL;NULL;
RNPARQ;999;999;NE;NULL;NULL;10;CABECO PRETO IV;UEE;NULL;EOL.CV.RN.030501-4.01;NULL;-5.44;-35.95;19800.00;0;04/05/2012;NULL;NULL;NULL;NULL;RN;CABECO PRETO IV;NULL;RNPARQ;06/08/2020;S;0;NULL;NULL;NULL;-54,484;-359,561;NULL;NULL;NE;N;S;NULL;NULL;
RNPARU;999;999;NE;NULL;NULL;10;CABECO PRETO;UEE;NULL;EOL.CV.RN.030333-0.01;NULL;-5.41;-35.95;19800.00;0;04/05/2012;NULL;NULL;NULL;NULL;RN;CABECO PRETO;NULL;RNPARU;06/08/2020;S;0;NULL;NULL;NULL;-54,187;-359,540;NULL;NULL;NE;N;S;NULL;NULL;
RNTEB1;241;87;NE;NULL;NULL;14;TODA ENERGIA DO BRASIL;UEE;NULL;EOL.CV.RN.046742-1.01;NULL;-5.09;-37.10;31095.00;1;07/09/2021;NULL;NULL;NULL;NULL;RN;TODA ENERGIA DO BRASIL;NULL;RNTEB1;19/07/2021;NULL;1;NULL;306;23/07/2021;-50,922;-371,055;L;09/11/2021;NE;N;N;156;83;NULL
RNUAD;3;3;NE;3;1;7;Alegria II;UEE;RNUAD_GE_TOT_MW.v;EOL.CV.RN.028443-2.01;20075;-5.12;-36.38;100650.00;1;30/12/2011;NULL;NULL;NULL;;RN;ALEGRIA II;34;RNUAD;NULL;S;1;----RNUAD -;4;NULL;-51,243;-363,833;L;30/12/2011;NE;N;N;902;48;USI-RNUAD 
RNUAU;2;3;NE;2;1;7;Alegria I;UEE;RNUAU_GE_TOT_MW.v;EOL.CV.RN.028444-0.01;8798;-5.09;-36.36;51000.00;1;30/12/2010;NULL;NULL;NULL;;RN;ALEGRIA I;34;RNUAU;NULL;S;1;----RNUAU -;3;NULL;-50,942;-363,631;L;30/12/2010;NE;N;N;903;48;USI-RNUAU 
RNUE12;137;14;NE;247;277;14;União dos Ventos 12;UEE;RNUE12_GE_TOT_MW.v;EOL.CV.RN.031645-8.01;NULL;-5.09;-35.87;25200.00;1;10/02/2018;NULL;14.20;NULL;NULL;RN;UNIAO DOS VENTOS 12;32;RNUE12;30/11/2017;S;1;NULL;85;NULL;-51,044;-358,533;L;10/02/2018;NE;N;S;136;28;CJT-32
RNUE13;137;14;NE;247;277;14;União dos Ventos 13;UEE;RNUE13_GE_TOT_MW.v;EOL.CV.RN.031697-0.01;NULL;-5.09;-35.86;18900.00;1;27/01/2018;NULL;10.70;NULL;NULL;RN;UNIAO DOS VENTOS 13;32;RNUE13;30/11/2017;S;1;NULL;85;NULL;-50,837;-358,623;L;27/01/2018;NE;N;S;136;28;CJT-32
RNUE14;137;14;NE;247;277;14;União dos Ventos 14;UEE;RNUE14_GE_TOT_MW.v;EOL.CV.RN.031643-1.01;NULL;-5.10;-35.85;21000.00;1;26/01/2018;NULL;11.90;NULL;NULL;RN;UNIAO DOS VENTOS 14;32;RNUE14;30/11/2017;S;1;NULL;85;NULL;-51,053;-358,720;L;26/01/2018;NE;N;S;136;28;CJT-32
RNUE15;245;14;NE;247;277;14;União dos Ventos 15;UEE;RNUE15_GE_TOT_MW.v;EOL.CV.RN.031642-3.01;NULL;-5.28;-35.76;31500.00;1;17/12/2019;NULL;13.40;NULL;NULL;RN;UNIAO DOS VENTOS 15;46;RNUE15;30/11/2017;S;1;NULL;150;01/11/2019;-52,942;-357,466;L;04/05/2020;NE;N;S;56;28;CJT-108
RNUE16;245;14;NE;247;277;14;União dos Ventos 16;UEE;RNUE16_GE_TOT_MW.v;EOL.CV.RN.031652-0.01;NULL;-5.27;-35.77;28875.00;1;19/12/2019;NULL;12.70;NULL;NULL;RN;UNIAO DOS VENTOS 16;46;RNUE16;30/11/2017;S;1;NULL;150;NULL;-52,637;-357,638;L;04/05/2020;NE;N;S;56;28;CJT-108
RNUEAB;8;18;NE;10;96;14;AREIA BRANCA;UEE;RNUEAB_GE_TOT_MW.v;EOL.CV.RN.030340-2.01;20064;-4.97;-36.90;27300.00;1;18/02/2014;NULL;11.70;NULL;;RN;AREIA BRANCA;35;RNUEAB;NULL;S;1;NULL;69;NULL;-49,686;-369,009;L;18/02/2014;NE;N;S;78;32;CJT-82
RNUEBV;44;16;NE;81;74;14;DREEN BOA VISTA;UEE;RNUEBV_GE_TOT_MW.v;EOL.CV.RN.030512-0.01;75361;-5.11;-35.93;14000.00;1;25/02/2015;NULL;6.30;NULL;;RN;DREEN BOA VISTA;32;RNUEBV;NULL;S;1;22-----;40;NULL;-51,106;-359,279;L;25/02/2015;NE;N;S;69;30;CJT-22
RNUEC1;121;15;NE;204;25;14;SANTA CLARA I;UEE;RNUEC1_GE_TOT_MW.v;EOL.CV.RN.030292-9.01;20046;-5.24;-35.90;30000.00;1;29/03/2014;NULL;13.70;NULL;;RN;SANTA CLARA I;39;RNUEC1;NULL;S;1;31-----;25;NULL;-52,432;-358,988;L;29/03/2014;NE;N;S;58;29;CJT-31
RNUEC2;121;15;NE;205;26;14;SANTA CLARA II;UEE;RNUEC2_GE_TOT_MW.v;EOL.CV.RN.030308-9.01;20047;-5.27;-35.91;30000.00;1;29/03/2014;NULL;12.70;NULL;;RN;SANTA CLARA II;39;RNUEC2;NULL;S;1;31-----;25;NULL;-52,675;-359,102;L;29/03/2014;NE;N;S;58;29;CJT-31
RNUEC3;121;15;NE;206;23;14;SANTA CLARA III;UEE;RNUEC3_GE_TOT_MW.v;EOL.CV.RN.030293-7.01;20048;-5.27;-35.90;30000.00;1;29/03/2014;NULL;12.50;NULL;;RN;SANTA CLARA III;39;RNUEC3;NULL;S;1;31-----;25;NULL;-52,688;-359,036;L;29/03/2014;NE;N;S;58;29;CJT-31
RNUEC4;121;15;NE;207;27;14;SANTA CLARA IV;UEE;RNUEC4_GE_TOT_MW.v;EOL.CV.RN.030307-0.01;20049;-5.24;-35.91;30000.00;1;29/03/2014;NULL;12.30;NULL;;RN;SANTA CLARA IV;39;RNUEC4;NULL;S;1;31-----;25;NULL;-52,394;-359,135;L;29/03/2014;NE;N;S;58;29;CJT-31
RNUEC5;121;15;NE;208;21;14;SANTA CLARA V;UEE;RNUEC5_GE_TOT_MW.v;EOL.CV.RN.030378-0.01;20050;-5.26;-35.92;30000.00;1;29/03/2014;NULL;12.40;NULL;;RN;SANTA CLARA V;39;RNUEC5;NULL;S;1;31-----;25;NULL;-52,597;-359,217;L;29/03/2014;NE;N;S;58;29;CJT-31
RNUEC6;121;15;NE;209;22;14;Santa Clara VI;UEE;RNUEC6_GE_TOT_MW.v;EOL.CV.RN.030304-6.01;20051;-5.24;-35.93;30000.00;1;29/03/2014;NULL;12.20;NULL;;RN;SANTA CLARA VI;39;RNUEC6;NULL;S;1;31-----;25;NULL;-52,403;-359,270;L;29/03/2014;NE;N;S;58;29;CJT-31
